"branch","row_id","company_identifier","account_identifier","campaign_identifier","adset_identifier","ad_identifier","creative_identifier","current_primary_decision_shown_to_operator","current_internal_segment","legacy_segment","legacy_action","recommended_action","actionability_state","reason_tags","spend","purchases","impressions","age_days","active_days","active_status","roas","cpa","recent_roas","recent_cpa","recent_purchases","recent_impressions","long90_roas","trend_roas_ratio","active_benchmark_scope","active_benchmark_label","active_benchmark_roas","active_benchmark_cpa","peer_median_spend","benchmark_reliability","source_trust_flags","campaign_context_blocker_flags","queue_eligible","apply_eligible","push_readiness","warnings_shown_in_ui_or_instruction_fields","instruction_headline","reason_summary","source_artifact_generated_at","source_artifact_window_start","source_artifact_window_end","source_artifact_kind"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-09","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-09","Refresh","fatigued_winner","Watch","watch","refresh_replace","blocked","","201.44","4","72137",,,"true","3.2","50.36","4.96","33.54","1","11810","3.57",,"account","Account-wide","3.82","83.16","164.53","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-07-creative-09","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-10","company-07","company-07-account-01","company-07-campaign-01","company-07-adset-01",,"company-07-creative-10","Refresh","fatigued_winner","Cut","pause","refresh_replace","blocked","","176.13","3","42868",,,"true","2.64","58.71","2.26","68.23","1","15877","3.76",,"account","Account-wide","3.82","83.16","177.19","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-07-creative-10","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-01|company-08-adset-01|company-08-creative-01","company-08","company-08-account-01","company-08-campaign-01","company-08-adset-01",,"company-08-creative-01","Cut","spend_waste","Watch","watch","keep_in_test","review_only","","3760.47","28","115512",,,"true","1.37","134.13","1.13","159.14","16","73107","1.37",,"account","Account-wide","1.84","122.07","381.5","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Confirm no campaign blocker explains the below-benchmark read before stopping or replacing this test creative.|Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-08-creative-01","Spend and purchase volume are already meaningful, but ROAS is materially below the Account-wide benchmark. Treat this as a Cut candidate for operator review.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-02|company-08-creative-02","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-02",,"company-08-creative-02","Cut","spend_waste","Cut","pause","keep_in_test","review_only","","1232.86","7","19141",,,"true","1.21","176","0.91","652.71","1","10200","1.21",,"account","Account-wide","1.84","122.07","381.5","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Confirm no campaign blocker explains the below-benchmark read before stopping or replacing this test creative.|Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-08-creative-02","Spend and purchase volume are already meaningful, but ROAS is materially below the Account-wide benchmark. Treat this as a Cut candidate for operator review.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-03|company-08-creative-03","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-03",,"company-08-creative-03","Scale Review","scale_review","Scale","scale_hard","hold_no_touch","blocked","","844.05","10","26156",,,"true","2.46","84.35","2.07","95.92","5","14929","2.46",,"account","Account-wide","1.74","126.15","381.5","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Scale Review: company-08-creative-03","Strong relative performer against the Account-wide benchmark. Business validation is still missing, so this stays review-only.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-04|company-08-creative-04","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-04",,"company-08-creative-04","Test More","promising_under_sampled","Scale","scale","hold_no_touch","blocked","","657.78","5","19882",,,"true","2.37","131.38","1.91","198.85","2","11376","2.37",,"account","Account-wide","1.74","122.07","381.5","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-08-creative-04","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-05|company-08-creative-05","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-05",,"company-08-creative-05","Cut","spend_waste","Cut","pause","keep_in_test","review_only","","587.18","2","17555",,,"true","0.63","293.59","2.8","65.86","2","3720","0.63",,"account","Account-wide","1.84","122.07","381.5","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal company-08-creative-05 would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-08-creative-05","Deterministic engine keeps this in test against the family benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-03|company-08-creative-06","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-03",,"company-08-creative-06","Scale Review","scale_review","Scale","scale_hard","hold_no_touch","blocked","","508.97","8","16032",,,"true","4.14","63.62","9.53","37.73","4","4411","4.14",,"account","Account-wide","1.74","126.15","381.5","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Scale Review: company-08-creative-06","Strong relative performer against the Account-wide benchmark. Business validation is still missing, so this stays review-only.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-06|company-08-creative-07","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-06",,"company-08-creative-07","Watch","hold_monitor","Cut","pause","keep_in_test","review_only","","501.86","4","13501",,,"true","1.19","125.37","0.62","225.38","2","11781","1.05",,"account","Account-wide","1.84","122.75","381.5","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-08-creative-07","Deterministic engine keeps this in test against the family benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-05|company-08-creative-08","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-05",,"company-08-creative-08","Test More","promising_under_sampled","Scale","scale","hold_no_touch","blocked","","474.65","4","13525",,,"true","2.41","118.66","2.54","170.8","2","9341","2.41",,"account","Account-wide","1.74","126.15","381.5","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Watch fatigue pressure while the sample is still maturing.|Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-08-creative-08","Promising relative signal, but the sample is still light. Keep testing while watching fatigue pressure.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-04|company-08-creative-09","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-04",,"company-08-creative-09","Protect","protected_winner","Scale","scale","hold_no_touch","blocked","","443.24","4","13797",,,"true","2.03","110.81","2.96","103.13","2","6022","2.03",,"account","Account-wide","1.74","126.15","381.5","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Protect: company-08-creative-09","Deterministic engine marks this as a shipped winner that should stay protected.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-08|company-08-account-01|company-08-campaign-02|company-08-adset-06|company-08-creative-10","company-08","company-08-account-01","company-08-campaign-02","company-08-adset-06",,"company-08-creative-10","Watch","hold_monitor","Cut","pause","keep_in_test","review_only","","377.85","2","11524",,,"true","0.64","188.93","0","0","0","1156","1.16",,"account","Account-wide","1.84","122.07","414.2","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-08-creative-10","Deterministic engine keeps this in test against the format + age benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
